uid,latitude,longitude,date,split
jpyw,41.3305639294444,-85.3836083333333,2018-08-14,train
jpze,37.2639,-120.906,2019-11-19,train
jqai,35.2,-79.1043989365948,2018-06-26,train
jqau,37.8817,-121.249,2020-12-15,train
jqdn,35.74,-79.0785944444003,2017-08-23,train
jqdu,45.45,-82.915,2017-03-30,test
jqhd,42.027378,-78.967089,2018-09-17,train
jqii,38.31806,-96.99139,2017-06-19,train
jqrl,35.2,-79.1051404449912,2018-07-25,train
jqrn,31.91034,-95.30186,2017-09-13,train
jqsr,38.5287033398946,-75.4809633255005,2020-08-20,train
jqvz,35.79,-79.0279741378731,2018-12-06,train
jqyz,35.6885960147686,-79.1959010727098,2020-07-15,train
jrer,38.3068,-121.693,2017-11-28,train
jrup,38.814,-86.0806397222222,2017-08-21,test
jrvi,37.4419,-121.003,2019-03-08,test
jsaf,35.8916364420458,-79.0109177528184,2021-03-17,train
jsiu,38.3068,-121.693,2018-11-23,train
jsol,40.4124,-76.08605,2020-08-27,train
jspk,38.7688166936239,-75.1965666611989,2018-05-09,train
jsqb,37.6106,-121.229,2019-08-13,test
jtai,41.90316,-72.71538,2019-08-14,test
jtce,40.7201033333333,-85.1058325,2019-07-29,train
jtet,39.84556,-76.34944,2017-08-09,test
jtoq,35.6651218632008,-79.2395017664178,2018-02-21,train
jtrj,35.7263356371307,-79.125803812304,2019-07-17,train
jtxh,41.61751,-75.3422,2019-09-11,test
juxy,37.1145,-120.89,2021-02-09,train
juyq,37.1145,-120.89,2021-04-13,train
jvbk,36.06,-78.76,2020-03-18,train
jvei,35.6658670743617,-79.2381176174111,2017-08-16,train
jvfg,38.3068,-121.693,2021-08-19,train
jvgo,38.5596300125122,-75.5665550231934,2020-08-06,train
jvho,36.04,-79.08961820256,2018-07-17,train
jvjg,35.9096182501955,-79.1548350701725,2021-10-12,train
jvnw,35.98,-78.8423928112534,2021-11-18,test
jvos,35.8704557975586,-78.8413985638106,2018-04-11,train
jvqc,39.1853,-121.704,2018-04-18,test
jwbk,37.5394,-121.122,2017-03-14,train
jwcr,36.06,-78.76,2018-02-06,train
jwew,37.3032,-122.075,2018-05-11,train
jwhj,36.92047,-95.15494,2017-09-25,train
jwkt,37.2486,-120.851,2019-03-12,train
jwvf,39.42401,-75.68735,2017-08-14,train
jwxk,37.6106,-121.229,2019-01-17,test
jxgt,38.7605000178019,-75.2028333346049,2019-07-10,train
jxlm,35.8,-79.0402831772533,2017-10-18,test
jxru,35.720320718475,-79.136975872143,2019-08-26,train
jxth,35.74,-79.02,2021-03-17,train
jxul,41.707665,-73.382964,2021-08-26,train
jxxa,35.76,-79.1074638379665,2020-08-20,train
jxyg,41.7098691666667,-85.0363,2018-06-19,train
jydu,36.13,-79.0683121946369,2021-06-23,train
jygt,39.3992,-99.42481,2021-09-07,test
jyjq,38.307,-121.794,2017-02-28,test
jykl,43.466667,-82.0,2017-04-02,test
jyku,35.6410355738936,-79.2842394396668,2021-06-17,train
jyue,45.45,-82.915,2018-08-05,test
jywz,41.3305639294444,-85.3836083333333,2018-07-30,train
jzcz,38.7891000111898,-75.1654833316803,2017-09-12,train
jzgp,41.707665,-73.382964,2017-07-27,train
jzrg,41.424144,-73.206937,2017-08-10,train
jzsk,35.43,-79.0863555656159,2021-09-29,train
jzyo,37.8189,-121.358,2019-09-17,test
jzza,35.6481416946063,-79.271040590211,2017-07-20,train
kagt,35.9000217411829,-79.0780294552115,2017-03-21,test
kaoi,39.0803190688889,-86.4308666666667,2018-06-11,train
katv,35.9012640077218,-79.0879719296401,2017-09-20,train
katx,35.7020630450332,-79.1708875228048,2019-07-02,train
kayo,35.8747416171176,-78.8757001005893,2020-09-24,train
kbby,37.8817,-121.249,2020-10-20,train
kbiu,37.4125,-120.759,2018-04-09,train
kbkc,38.2104,-121.262,2017-01-05,train
kbnk,38.7819903391667,-85.6982861111111,2020-06-16,train
kbok,35.7249516735462,-79.1283743747448,2018-07-11,train
kbqj,40.03059,-76.50998,2017-08-17,test
kbxx,37.9674,-121.464,2020-09-15,train
kbzt,43.516667,-79.08,2017-08-16,test
kchr,39.1853,-121.704,2018-01-24,test
kcie,36.03,-78.6835617822564,2020-06-24,train
kcja,38.814,-86.0806397222222,2017-08-07,test
kcwr,37.6106,-121.229,2017-04-11,test
kcxu,35.8691514176928,-78.8309589656605,2017-05-17,train
kdkb,38.133,-121.522,2017-06-20,train
kdmj,36.06,-78.76,2020-06-01,train
kdmo,41.5726,-75.70775,2021-06-14,train
kdtl,35.79,-79.0370699742022,2021-07-12,train
kdwd,39.79722,-76.04278,2018-08-01,test
kebe,35.6397846837306,-79.2865628326422,2017-09-20,train
kecj,35.65,-78.686544524585,2021-08-11,test
kecz,37.2583,-120.475,2017-03-14,train
keds,35.7211457736888,-79.1354434214571,2018-06-25,test
kegf,35.6802123892087,-79.2114727490341,2017-07-20,train
kehh,39.8055,-76.05611,2017-09-07,test
keht,35.8880959824101,-78.9825817006968,2019-06-11,train
keid,35.8832200862451,-78.9435574885645,2017-02-14,train
keja,35.6729731950744,-79.2249187679553,2021-08-05,test
kela,35.98,-78.7906919442247,2018-05-23,test
keqp,35.8998354012021,-79.0765380840472,2017-02-14,train
ketd,35.7126024600229,-79.15131170114,2021-08-11,train
keuc,38.31806,-96.99139,2021-04-26,train
keuo,37.4583,-120.967,2019-10-08,train
kewf,37.1145,-120.89,2018-05-08,train
kfid,38.79643622,-97.59567525,2021-05-17,test
kfim,35.74,-79.02,2017-07-20,train
kfio,37.2639,-120.906,2018-09-12,train
kfpw,35.79,-79.0271831955836,2018-10-18,train
kfrw,43.516667,-79.08,2019-04-25,test
kggt,35.74,-79.02,2017-06-21,train
kgiy,36.16,-79.0999004523233,2020-07-21,train
kgue,35.79,-79.0301986630623,2019-10-17,train
kgwh,41.3305639294444,-85.3836083333333,2017-06-27,train
kgyw,41.890646,-78.925275,2019-09-25,test
kgzo,37.4583,-120.967,2017-10-10,train
khas,35.91,-78.9,2018-07-23,train
khcq,35.6897404461942,-79.1937754153068,2019-09-04,train
khdn,35.74,-79.02,2019-03-19,train
khmt,38.307,-121.794,2018-03-14,test
khtr,37.6106,-121.229,2021-03-19,test
khzl,37.8817,-121.249,2018-09-18,train
khzr,35.84,-78.98,2017-12-06,train
kict,39.077955,-96.88081,2019-07-29,test
kiit,35.6899267489844,-79.1934293780551,2019-08-22,train
kivk,41.5726,-75.70775,2021-07-01,train
kixb,35.8861083559479,-78.9666737416111,2018-07-11,train
kixf,37.5394,-121.122,2020-07-14,train
kjdf,35.6929874376809,-79.1877444803495,2017-06-21,train
kjff,35.6732925712862,-79.2243255612382,2021-06-17,train
kjjg,37.2616,-120.906,2017-06-13,train
kjmp,37.6106,-121.229,2020-08-11,test
kjns,38.7686666488647,-75.3178833325704,2020-08-12,train
kjqf,38.4831216812134,-75.1296916643778,2018-07-24,train
kjro,35.79,-79.0250081042875,2018-01-10,train
kjwu,39.1853,-121.704,2018-03-15,test
kkeo,36.01,-78.9621996281182,2018-07-30,train
kknc,35.6871322071312,-79.1986199368299,2021-06-17,train
kkvh,41.55087787,-86.3616260258333,2017-08-01,test
kkwf,37.2486,-120.851,2017-06-13,train
klbq,35.8766360735893,-78.8908623740929,2021-10-12,train
klrv,36.13,-79.1117645866656,2020-08-18,train
kmms,38.7701833089193,-75.1624166647593,2020-07-15,train
kmrj,35.48,-79.0590680566286,2021-08-11,train
kncp,38.7688166936239,-75.1965666611989,2018-08-08,train
knhh,36.17,-79.0552122129673,2020-05-27,train
knnf,35.98,-78.7792580986318,2017-08-23,train
knqs,41.424144,-73.206937,2018-07-23,train
knyl,38.2560566666667,-86.7764030555555,2021-05-24,train
koar,37.8817,-121.249,2017-01-05,train
kobb,41.91411,-72.70472,2020-07-23,test
kodx,36.03,-78.6810761636492,2020-06-01,train
komt,37.2639,-120.906,2019-01-23,train
koov,35.79,-79.0377126148124,2021-09-09,test
koqw,35.49,-79.0625778630382,2021-05-11,train
kpen,35.8885307756987,-78.9860615667468,2019-08-22,train
kpkf,35.9062330738771,-79.1277418273545,2020-02-03,train
kpmp,37.1145,-120.89,2020-09-08,train
kpmy,37.9674,-121.464,2018-01-11,train
kqat,35.8857977893132,-78.9641881230039,2018-05-09,test
kqcx,38.307,-121.794,2017-01-09,test
kqgm,37.4583,-120.967,2021-05-11,train
kqtn,37.4125,-120.759,2018-03-05,train
kqwz,36.03,-78.6820704110921,2020-06-01,train
kraj,38.38889,-97.09306,2017-06-05,train
krbi,37.2639,-120.906,2019-05-22,train
krid,44.1,-82.116667,2017-03-31,train
krim,37.8717,-121.526,2018-03-14,train
krpq,35.6805051507362,-79.21092897621,2017-05-17,train
krra,39.40763,-99.44667,2017-09-05,test
krse,41.697709,-73.28029,2019-07-16,test
krvs,37.9792,-121.57,2021-08-17,train
ksaz,40.04056,-77.26778,2018-08-07,train
kscc,38.79643622,-97.59567525,2019-10-21,test
kses,40.4189,-122.214,2017-12-27,train
kszj,35.677471076724,-79.2165644400226,2019-03-27,test
ktii,35.79,-79.0371688419884,2021-07-12,train
ktke,37.5368,-121.049,2017-04-11,train
ktlx,41.55087787,-86.3616260258333,2021-05-24,test
ktor,41.7098691666667,-85.0363,2018-08-14,train
ktty,43.40546,-108.17362,2021-08-17,train
ktyj,40.08244,-76.8834,2019-08-29,test
kuja,35.79,-79.0293582868797,2019-05-16,train
kurk,41.707665,-73.382964,2019-08-27,train
kuvq,39.2184,-122.05,2020-06-16,test
kvfd,35.98,-78.806102779589,2019-05-29,train
kvix,35.6915236300435,-79.1904633444696,2018-07-11,test
kvjn,37.2639,-120.906,2018-07-19,train
kvkw,38.31806,-96.99139,2021-08-16,train
kvoz,35.51,-79.0409258178635,2021-05-11,train
kvsm,35.6874249686586,-79.1980761640059,2021-05-24,train
kwcm,37.8717,-121.526,2017-05-16,train
kwjj,38.31806,-96.99139,2017-09-18,train
kwnb,39.0803190688889,-86.4308666666667,2019-08-19,train
kwtp,37.2616,-120.906,2019-12-05,train
kxdi,39.3992,-99.42481,2017-06-12,test
kxqq,35.904183334088,-79.1113367445473,2019-04-10,test
kxts,37.8717,-121.526,2017-12-12,train
kxya,37.1145,-120.89,2017-04-11,train
kxyi,36.06,-78.76,2019-03-20,train
kyeb,38.133,-121.522,2017-04-18,train
kyqa,26.6388,-80.16398,2017-08-24,train
kywx,38.7605000178019,-75.2028333346049,2019-06-26,train
kyxl,38.133,-121.522,2021-05-18,train
kyzg,35.49,-79.0629733341829,2021-06-10,test
kzbv,35.93,-78.8446298679999,2017-08-04,train
kzcl,36.15,-79.1063762923185,2020-07-15,train
kzgf,35.68,-79.1094411936903,2021-07-13,test
kzld,37.6003,-121.224,2020-07-14,test
kzln,40.20872,-76.31598,2020-12-10,test
kzsm,37.6003,-121.224,2017-06-13,test
kzuk,35.74,-79.02,2020-09-24,train
kzwd,35.65,-78.6862959627243,2021-07-13,test
kzxi,40.46972,-75.1875,2018-08-30,train
kzzd,35.63,-78.9572283909039,2019-06-01,train
lalo,37.8189,-121.358,2019-04-09,test
lalw,37.2639,-120.906,2021-04-14,train
lazu,35.6789348843615,-79.2138455759025,2018-04-11,train
lbak,35.68,-79.1095894953695,2021-08-14,train
lbcm,35.7048043575179,-79.1657958318162,2019-07-23,train
lbke,45.77203,-99.64104,2017-08-02,test
lbxv,43.89,-82.056667,2019-04-18,test
lbyv,36.06,-78.76,2017-01-18,train
lcah,36.03,-78.6885330194707,2020-09-16,train
lcak,35.9022267642894,-79.0956773473223,2018-05-09,train
lcaq,39.7469388888889,-87.0759805555555,2019-07-22,train
lcgx,35.8916674987092,-79.0111663146791,2021-03-17,train
lckb,35.98,-78.8282247851927,2020-10-13,train
lcne,38.7701833089193,-75.1624166647593,2018-06-13,train
lcom,38.814,-86.0806397222222,2019-05-13,test
lcyb,35.8696793809718,-78.8351845172927,2017-10-18,train
ldbs,39.81027,-76.0605,2021-07-22,test
ldew,37.4419,-121.003,2017-04-11,test
ldjj,35.78,-79.1100838343005,2017-08-09,test
ldlf,35.905239260646,-79.1197878478117,2019-09-04,train
ldzf,38.307,-121.794,2017-11-28,test
lemm,41.55087787,-86.3616260258333,2021-07-06,test
lexs,35.79,-79.0333129983272,2020-06-10,train
lexy,37.8189,-121.358,2020-05-19,test
lfgk,35.8690893043659,-78.8304618419391,2017-05-17,train
lfir,38.814,-86.0806397222222,2020-08-24,test
lfmn,37.4583,-120.967,2021-07-13,train
lfsc,37.4419,-121.003,2017-08-15,test
lfvg,35.6790413430987,-79.2136478403301,2018-04-11,train
lfww,37.14019,-95.29028,2021-09-27,test
lfzi,39.09447,-96.90462,2017-06-19,train
lfzy,42.038186,-78.908886,2020-06-30,test
lgfd,41.841242,-78.994719,2017-06-16,test
lgny,37.2583,-120.475,2020-04-22,train
lgql,35.6417807850545,-79.2828552906602,2021-03-17,train
lgrm,37.9718,-121.374,2021-08-11,train
lgwl,35.6798663983126,-79.2121153896443,2017-08-21,train
lgxs,39.077955,-96.88081,2019-10-21,test
lhbt,35.98,-78.8217621768141,2020-06-01,train
lhdg,35.6644298814086,-79.2407870476382,2018-06-13,train
lhef,37.14307,-95.28904,2021-08-30,train
lhko,35.66203455982,-79.2452360980165,2019-09-04,train
lhst,35.8837480495242,-78.9477830401967,2017-05-17,train
lhti,35.6643500373556,-79.2409353493174,2018-07-11,train
lhxa,40.22953,-77.28103,2021-06-28,train
lieh,36.04,-79.0888272602705,2018-08-15,train
lint,35.9043386174054,-79.1125795538509,2019-05-16,train
lior,35.6866797574978,-79.1994603130125,2021-10-12,train
lisu,35.8933135018732,-79.024340093297,2021-12-02,train
lita,39.7469388888889,-87.0759805555555,2017-07-25,train
litq,37.4125,-120.759,2020-07-14,train
live,36.01,-78.9612053806753,2018-07-30,train
ljce,40.09025,-76.87212,2018-11-08,test
ljkb,41.31597,-75.20759,2019-04-15,train
ljkq,36.13,-79.0688065335679,2021-08-10,test
ljlb,41.7098691666667,-85.0363,2020-05-18,train
ljsm,38.7605000178019,-75.2028333346049,2017-08-09,train
ljtk,37.5582,-121.164,2017-10-10,test
lkao,37.9495,-121.182,2019-02-05,train
lkpy,35.6934665019987,-79.1868546702738,2017-03-21,train
lkxc,35.887630132458,-78.9788532727861,2019-04-10,train
llly,36.16,-79.0994555472855,2020-06-23,train
llqa,41.5726,-75.70775,2021-06-24,train
lmap,35.9030963508666,-79.1026370794223,2018-10-18,train
lmef,38.927118,-80.497177,2020-09-23,train
lmhv,35.79,-79.031632245962,2020-02-03,train
lmsz,35.8920091220074,-79.013900495147,2021-05-24,test
lmyd,36.13,-79.1121106239173,2019-06-13,test
lnap,36.16,-79.1001970556819,2020-08-24,train
lnau,38.720200030009,-75.0800833304723,2018-07-18,train
lnnk,35.65,-78.6867930864457,2021-08-11,train
lnpc,40.090275,-76.873132,2018-06-20,test
lohi,37.4583,-120.967,2018-04-09,train
lojj,35.51,-79.093869517366,2017-10-27,train
lorf,35.6765927921415,-79.2181957584947,2019-08-22,train
lose,39.1853,-121.704,2018-06-20,test
losh,37.5582,-121.164,2019-08-13,test
loue,38.38889,-97.09306,2017-07-05,train
lowm,38.814,-86.0806397222222,2020-07-28,test
lpcx,37.4419,-121.003,2021-01-12,test
lpdl,38.7784833272298,-75.3098166783651,2017-06-28,train
lpdo,40.7024915402778,-85.935575,2021-08-03,train
lphr,35.63,-78.9587197620682,2019-09-01,train
lphx,36.03,-78.72,2019-04-17,train
lpjd,35.6908582629355,-79.1916991917969,2019-01-15,train
lpok,41.512172,-73.476168,2021-07-27,train
lppa,37.8189,-121.358,2020-06-16,test
lppb,38.7605000178019,-75.2028333346049,2019-06-12,train
lqhc,42.027378,-78.967089,2017-08-14,train
lqsq,35.8894935322663,-78.993766984429,2020-01-09,train
lqyc,37.4583,-120.967,2020-12-08,train
lrch,39.09447,-96.90462,2021-07-26,train
lrcl,41.55644,-75.71394,2021-08-23,test
lree,35.8739962571943,-78.8697346159321,2020-05-13,train
lreq,36.03,-78.72,2018-07-26,train
lrja,41.702596,-85.022696,2020-08-17,test
lrkb,35.51,-79.0947593274417,2018-07-19,train
lrpu,35.9058914505789,-79.1250076468867,2019-12-05,train
lrtc,35.6354731048712,-79.2945711233233,2017-11-15,train
lrtw,35.7254839672326,-79.127385696883,2017-07-06,train
lrxi,37.4419,-121.003,2020-05-12,test
lsbf,37.9792,-121.57,2019-12-02,train
lsfe,37.9286,-121.561,2018-02-20,test
lsme,36.13,-79.1122589255966,2019-07-01,train
lsti,35.7089296335871,-79.1581335783868,2021-05-18,test
lsxm,38.9353,-121.408,2018-02-20,train
ltju,37.2583,-120.475,2021-04-14,train
ltnn,37.5582,-121.164,2020-03-10,test
ltvs,38.307,-121.794,2019-11-20,test
ltwy,37.6003,-121.224,2021-03-19,test
lugm,35.6489933645045,-79.2694587056321,2017-02-14,train
luju,39.90136,-75.17844,2017-12-05,test
lvjt,36.03,-78.7029496073922,2021-09-21,train
lvpl,41.3305639294444,-85.3836083333333,2020-08-03,train
lvpv,35.9085623236374,-79.1463839669082,2021-04-28,test
lvvi,34.00515,-89.76398,2017-08-21,train
lwbh,36.13,-79.1106770410176,2020-05-27,train
lwie,35.6587077242803,-79.2514153346531,2021-08-05,train
lwkn,37.9674,-121.464,2018-07-17,train
lwku,37.4125,-120.759,2021-08-10,train
lwkx,35.79,-79.0269854600113,2018-08-09,train
lwln,37.3133,-120.892,2021-07-13,train
lwoj,38.7605000178019,-75.2028333346049,2018-05-09,train
lxic,35.98,-78.8068484651712,2019-05-29,train
lxjy,41.707665,-73.382964,2021-07-07,train
lxot,42.733333,-87.0,2019-08-02,train
lxpx,35.6619281010827,-79.2454338335889,2019-10-17,train
lxtl,35.79,-79.0334118661133,2020-07-15,train
lxvd,35.74,-79.02,2021-09-09,train
lyiz,36.06,-78.76,2021-10-27,train
lykd,41.91411,-72.70472,2019-08-21,test
lyll,36.06,-78.76,2017-12-14,train
lynu,37.4583,-120.967,2020-07-14,train
lzoq,35.84,-78.98,2017-09-20,train
lzou,35.51,-79.0941166868314,2017-10-27,train
lzto,37.6106,-121.229,2017-08-08,test
maas,38.36472,-97.10194,2017-08-07,test
maix,41.424144,-73.206937,2018-09-04,train
mank,41.55087787,-86.3616260258333,2019-05-21,test
mbbo,39.3992,-99.42481,2018-06-25,test
mbfp,35.79,-79.0386024248881,2021-12-02,train
mbxp,35.74,-79.02,2018-11-07,train
mcce,35.7263622518151,-79.1257543784109,2019-06-19,train
mcjd,40.184688,-74.999028,2018-10-01,train
mcoi,35.9019472543181,-79.0934402905758,2018-03-22,train
mcol,35.8901457221992,-78.998986783504,2020-05-15,train
mcyn,40.7201033333333,-85.1058325,2018-05-21,train
mdad,41.56372,-75.70782,2021-09-21,train
mdbn,37.6003,-121.224,2019-02-14,test
mdcu,35.98,-78.8438841824177,2021-12-14,test
mdog,42.027378,-78.967089,2020-08-24,train
mdyd,35.74,-79.2430745307264,2017-02-14,test
mekx,35.65,-78.6833132203957,2021-05-18,train
mela,37.4419,-121.003,2018-08-14,test
melc,36.07,-79.0467095833553,2020-06-16,train
mema,35.74,-79.02,2020-06-10,train
mfba,35.68,-79.1098860987281,2021-09-08,train
mfdd,39.0223556408333,-86.4816555555556,2018-08-20,test
mffr,36.03,-78.6932556948243,2021-03-10,train
mfiy,42.113214,-78.805647,2019-06-18,test
mfnl,35.6426856843212,-79.2811745382951,2020-06-10,train
mfst,35.680904371001,-79.2101874678136,2017-02-14,test
mgao,38.1846,-121.648,2021-06-15,train
mgdi,38.691,-100.924,2017-09-11,train
mgfc,35.908003303695,-79.1419098534153,2020-11-19,train
mgfg,35.8886239456891,-78.986807252329,2019-09-14,train
mghy,35.6615554955023,-79.2461259080922,2020-01-09,test
mgiw,35.6401306746268,-79.285920192032,2017-08-16,test
mgja,38.9353,-121.408,2018-05-15,train
mglt,35.74,-79.0796819900483,2017-06-20,train
mgqi,41.55087787,-86.3616260258333,2018-07-30,test
mgst,35.7202142597377,-79.1371736077154,2019-08-15,test
mgvm,40.7024915402778,-85.935575,2017-07-18,train
mgxt,41.697709,-73.28029,2017-08-10,test
mgyk,37.6106,-121.229,2017-03-14,test
mgzc,37.4125,-120.759,2019-04-16,train
mhbc,45.9106588676148,-84.3285462228063,2017-03-29,test
mhjd,38.7819903391667,-85.6982861111111,2017-07-24,train
mhls,37.4419,-121.003,2017-03-14,test
miaq,35.74,-79.02,2021-07-12,train
midx,35.84,-78.98,2017-10-18,train
mimn,35.9032205775204,-79.1036313268652,2018-11-07,train
mivp,37.3583,-121.067,2017-07-11,test
mjmo,35.8829405762739,-78.9413204318181,2017-01-24,train
mjqm,35.9005186477985,-79.0820064449829,2017-06-21,test
mjwo,39.0223556408333,-86.4816555555556,2018-07-09,test
mkor,35.6626466975593,-79.2440991184754,2019-06-11,train
mkqi,39.84948,-74.78729,2017-09-20,train
mkry,36.11,-78.9032904671287,2018-06-07,train
mlgt,35.98,-78.8006344186533,2018-12-17,train
mlhn,35.9007049877793,-79.0834978161472,2017-07-20,train
mlji,40.073179,-76.894562,2018-10-04,test
mlmd,40.418115,-76.592919,2018-07-17,test
mlsy,35.6630459178241,-79.243357610079,2019-04-10,test
mlwn,38.7605000178019,-75.2028333346049,2019-08-21,train
mmet,38.2621,-121.651,2018-12-19,test
mmjs,35.6438301157469,-79.2790488808921,2019-11-04,train
mmop,36.17,-79.0554099485397,2020-06-23,train
mmpb,37.5394,-121.122,2019-12-05,train
mmvo,39.1853,-121.704,2018-11-24,test
mmyf,35.6423663081094,-79.2817677450122,2020-08-13,train
mndj,37.6106,-121.229,2021-04-13,test
mndv,38.7605000178019,-75.2028333346049,2020-09-16,train
mnht,35.6647758723047,-79.240144407028,2018-04-11,train
mniz,41.992305,-78.929219,2017-10-12,train
mnke,37.9674,-121.464,2021-04-20,train
mnlm,41.55087787,-86.3616260258333,2017-08-29,test
mnom,37.2486,-120.851,2018-05-08,train
mnsy,39.3992,-99.42481,2017-07-10,test
mntx,37.2583,-120.475,2020-10-14,train
modd,35.873716747223,-78.8674975591857,2020-03-11,train
mofz,35.8,-79.03959110275,2017-08-16,test
morx,35.98,-78.8324503368248,2021-04-20,train
moti,39.81027,-76.0605,2021-08-25,test
motv,35.6459592904923,-79.2750941694447,2018-11-07,train
mowu,40.37991,-76.03215,2020-10-14,train
mpav,38.7040833155314,-75.0756833314896,2019-08-21,train
mpci,37.7705,-121.292,2021-07-21,test
mpcq,37.2486,-120.851,2021-08-10,train
mpcx,40.7024915402778,-85.935575,2020-07-20,train
mpgc,37.8189,-121.358,2018-10-16,test
mphj,37.2486,-120.851,2020-03-10,train
mpwq,35.6583883480685,-79.2520085413703,2021-10-12,train
mpyl,38.84759761,-97.58813777,2018-08-06,train
mqcg,35.6640572758281,-79.2414791221415,2018-10-18,train
mqcz,35.98,-78.8309589656605,2020-12-09,train
mqth,35.6651484778851,-79.2394523325247,2018-02-21,train
mrbl,37.4583,-120.967,2017-03-14,train
mrdi,35.7038994582511,-79.1674765841814,2019-08-29,train
mrhl,35.6782429025692,-79.2151308571229,2018-08-09,train
mrie,35.6892081525079,-79.1947640931687,2020-02-03,train
mrkj,40.38412,-76.04043,2021-09-29,test
